length_url,random_domain,nb_external_redirection,suspecious_tld,external_favicon,links_in_tags,sfh,domain_in_title,domain_age,web_traffic,status
84,0,0,0,0,87.5,0,1,4306,16175,legitimate
68,0,0,0,1,40,0,1,4821,151781,legitimate
134,0,0,0,0,0,0,1,3381,0,phishing
40,0,0,0,0,100,0,0,1338,22211,phishing
87,0,0,0,1,84.84848485,0,0,7744,277,legitimate
86,0,0,0,0,0,0,1,-1,0,phishing
24,0,0,0,1,0,0,0,1592,2506622,legitimate
43,0,0,0,1,61.53846154,0,1,6255,688,legitimate
51,0,0,0,1,31.25,0,0,7835,600,legitimate
36,0,0,0,0,100,0,1,4723,2209903,phishing
46,0,0,0,0,100,0,1,2851,877707,phishing
54,0,0,0,1,31.03448276,0,1,6071,14420,legitimate
103,0,0,0,0,0,0,1,7447,385,legitimate
59,0,0,0,1,88.46153846,0,1,8215,216,legitimate
35,0,0,0,1,14.28571429,0,1,7299,0,legitimate
36,0,0,0,1,16.66666667,0,1,356,0,phishing
56,0,0,0,0,100,0,1,1350,488922,legitimate
76,0,0,0,1,60,0,1,2133,11262,legitimate
73,0,0,0,0,66.66666667,0,0,8346,1,legitimate
77,0,0,0,1,64.28571429,0,1,6256,688,legitimate
43,0,0,0,1,58.33333333,0,1,3415,0,phishing
29,0,0,0,0,50,0,1,7649,357469,legitimate
50,0,0,0,1,31.25,0,0,7838,606,legitimate
46,0,0,0,0,100,0,0,7134,13,legitimate
25,0,0,0,1,20,0,1,2786,1090791,legitimate
28,0,0,0,0,66.66666667,0,1,8934,18070,legitimate
25,0,0,0,0,83.33333333,0,0,1205,355818,legitimate
48,0,0,0,1,0,0,1,5526,10856,legitimate
51,0,0,0,1,28,0,1,5906,1495,legitimate
85,0,0,0,0,94.44444444,0,1,6064,219535,legitimate
70,0,0,0,0,100,0,1,0,0,phishing
33,0,0,0,1,0,0,1,3494,3399200,legitimate
98,0,0,0,1,40,0,1,2300,0,phishing
40,0,0,0,0,100,0,1,7967,7232787,phishing
29,0,0,0,1,0,0,1,1950,341948,phishing
80,0,0,0,0,50,0,0,3314,0,phishing
57,0,0,0,0,100,0,0,6338,289,legitimate
99,0,0,0,1,7.692307692,0,1,8018,0,phishing
76,0,0,0,1,75,0,1,-1,2352325,legitimate
126,0,0,0,1,0,0,1,1669,1961063,phishing
37,0,0,0,0,100,0,1,3433,0,phishing
43,0,0,0,1,86.66666667,0,1,7158,2294,legitimate
125,0,0,0,0,0,0,1,8217,1509316,legitimate
70,0,0,0,1,0,0,0,8347,1,phishing
56,0,0,0,0,100,0,1,12102,17784,legitimate
82,0,0,0,0,100,0,1,139,0,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
40,0,0,1,1,0,0,1,1953,4365,phishing
55,0,0,0,0,0,0,1,-1,0,phishing
41,0,0,0,1,0,0,1,8048,2615,legitimate
129,0,0,0,0,0,0,1,276,0,phishing
32,0,0,0,0,100,0,0,6529,551720,legitimate
128,0,0,0,0,100,0,1,3993,5707171,phishing
51,0,0,0,1,64.28571429,0,0,3871,22440,legitimate
29,0,0,0,1,66.66666667,0,0,-1,936822,legitimate
29,0,0,0,0,100,0,0,1336,20989,phishing
30,0,0,0,0,33.33333333,0,1,-1,0,legitimate
56,0,0,0,1,0,0,1,5466,74,phishing
86,0,0,0,0,100,0,1,-1,8661090,phishing
25,0,0,0,0,100,0,1,93,0,phishing
21,0,0,0,1,0,0,1,7253,943419,phishing
30,0,0,0,1,10,0,0,4672,90,legitimate
55,0,0,0,0,100,0,0,7130,12,legitimate
29,0,0,0,0,83.33333333,0,1,-1,0,phishing
54,0,0,0,0,100,0,0,6215,3167,legitimate
22,0,0,0,1,58.33333333,0,0,-1,173891,legitimate
97,1,0,0,0,66.66666667,0,0,7982,13287,legitimate
28,1,0,0,0,100,0,1,-1,1080945,phishing
63,0,0,0,0,0,0,1,2783,7664335,phishing
206,0,0,0,1,0,0,1,-1,0,phishing
72,1,0,0,0,0,0,1,6405,0,phishing
44,0,0,0,1,0,0,1,5627,0,phishing
48,0,0,0,1,43.75,0,0,4684,0,phishing
90,0,0,0,1,85.71428571,0,1,-1,502500,phishing
127,0,0,0,0,100,0,1,3993,5707171,phishing
128,0,0,0,0,100,0,1,3993,5707171,phishing
28,0,0,0,1,70.37037037,0,0,-1,1375774,legitimate
25,0,0,0,1,85,0,1,5832,2383950,legitimate
47,0,0,0,1,4,0,1,5751,3759,legitimate
52,0,0,0,0,100,0,0,7134,12,legitimate
80,0,0,0,1,0,0,1,5443,0,legitimate
78,0,0,0,1,66.66666667,0,1,4847,6060,legitimate
181,0,0,0,1,66.66666667,0,1,-1,1835934,phishing
42,0,0,0,1,81.81818182,0,1,6253,272316,phishing
41,0,0,0,0,0,0,1,6532,0,phishing
47,0,0,0,0,0,0,1,-1,8615137,phishing
34,0,0,0,1,0,0,1,7309,0,phishing
21,0,0,0,1,0,0,0,8649,1409953,legitimate
84,0,0,0,0,85.71428571,0,1,2192,0,phishing
88,0,0,0,1,18.18181818,0,1,4062,99,legitimate
18,1,0,0,0,92.85714286,0,1,3691,1889322,legitimate
80,0,0,0,1,81.66666667,0,1,9131,15561,legitimate
99,0,0,0,1,33.33333333,0,1,8347,1,phishing
53,0,0,0,0,100,0,0,5259,579623,legitimate
56,0,0,0,1,56,0,0,5636,2,legitimate
38,0,0,0,1,0,0,1,-1,0,phishing
18,1,0,0,0,100,0,1,-1,735492,legitimate
103,0,0,0,1,18.18181818,0,1,4059,99,legitimate
36,0,0,0,0,0,0,1,90,0,phishing
26,0,0,0,0,100,0,0,3262,9832045,legitimate
77,0,0,0,0,100,0,1,5767,0,phishing
22,0,0,0,0,50,0,0,4104,49465,legitimate
31,0,0,0,0,100,0,1,3913,7604323,legitimate
28,0,0,0,0,90.90909091,0,1,4489,0,phishing
79,0,0,0,0,100,0,1,252,2602858,phishing
89,0,0,0,0,0,0,1,7448,385,legitimate
33,0,0,0,1,0,0,1,7297,0,legitimate
30,1,0,0,0,0,0,1,-1,0,phishing
32,0,0,0,1,11.76470588,0,1,7299,0,legitimate
60,0,0,0,0,0,0,1,-1,0,phishing
35,1,0,0,1,16.66666667,0,1,2674,8291831,legitimate
55,0,0,0,1,0,0,1,1546,4669,phishing
33,0,0,0,1,33.33333333,0,1,5159,8007434,legitimate
299,0,0,0,1,0,0,1,3808,0,phishing
125,0,0,0,0,100,0,0,8219,8755,legitimate
66,0,0,0,1,77.77777778,0,1,2706,196027,legitimate
41,0,0,0,0,100,0,1,5491,2902297,legitimate
77,0,0,0,1,40,0,1,581,796025,phishing
57,0,0,0,1,37.5,0,1,-1,1539269,legitimate
29,0,0,0,1,54.54545455,0,1,-1,509584,legitimate
55,0,0,0,1,70.58823529,0,1,1800,0,phishing
32,0,0,0,1,18.18181818,0,1,2835,0,phishing
63,0,0,0,1,0,0,1,-1,0,phishing
31,0,0,0,1,1.5625,0,1,-1,8063240,legitimate
74,0,0,0,1,81.25,0,1,7688,383023,legitimate
111,0,0,0,1,0.209205021,0,0,7792,557,legitimate
15,0,0,0,1,0,0,1,-1,0,phishing
23,1,0,0,0,88.88888889,0,0,3088,2628104,legitimate
204,0,0,0,1,40,0,1,7968,892,phishing
214,0,0,0,1,0,0,1,7083,0,phishing
71,0,0,0,1,85.71428571,0,0,8000,237688,legitimate
78,0,0,0,1,0,0,1,-1,0,phishing
36,0,0,0,1,0,0,0,7412,1561104,phishing
67,0,0,0,1,83.33333333,0,1,6587,2673,legitimate
26,0,0,0,1,80.95238095,0,1,6991,406163,legitimate
33,0,0,0,0,100,0,1,3698,179705,phishing
43,0,0,0,1,0,0,1,7295,0,phishing
30,0,0,0,0,0,0,1,2865,0,phishing
21,0,0,0,0,100,0,0,-1,0,legitimate
27,0,0,0,1,24.32432432,0,1,1616,0,legitimate
54,0,0,0,1,0,0,1,5616,0,phishing
52,0,0,0,0,100,0,1,5086,53314,legitimate
30,0,0,0,0,0,0,0,6998,2435691,legitimate
23,0,0,0,0,86.66666667,0,1,2166,898859,legitimate
23,0,0,0,1,42.85714286,0,1,1493,0,legitimate
29,0,0,0,0,100,0,1,1346,504286,legitimate
47,1,0,0,0,0,0,1,8575,92470,legitimate
153,0,0,0,0,66.66666667,0,1,4284,0,phishing
44,0,0,0,1,90.90909091,0,1,4937,64385,legitimate
45,0,0,0,1,0,0,1,2172,1130377,phishing
34,0,0,0,0,0,0,1,2837,0,phishing
61,0,0,0,1,64.28571429,0,1,6256,688,legitimate
43,0,0,0,0,100,0,1,-1,784159,phishing
67,0,0,0,1,0,0,1,6149,11846,legitimate
30,0,0,0,1,0,0,1,7295,0,phishing
28,0,0,0,0,0,0,0,5160,0,legitimate
45,0,0,0,0,100,0,0,7130,12,legitimate
62,0,0,0,0,0,0,1,201,0,phishing
29,0,0,0,1,50,0,1,6304,428296,legitimate
82,0,0,0,0,0,0,1,-1,276218,legitimate
26,0,0,0,1,71.42857143,0,1,862,0,phishing
31,0,0,0,0,66.66666667,0,1,3312,833799,legitimate
77,0,0,0,0,0,0,1,5783,50436,phishing
49,0,0,0,0,0,0,1,3857,1747496,legitimate
18,1,0,0,1,0,0,1,-1,0,phishing
93,0,0,0,0,0,0,1,5232,0,legitimate
123,0,0,0,0,100,0,1,3992,5707171,phishing
64,0,0,0,1,0,0,1,5627,0,phishing
159,0,0,0,1,0,0,1,-1,0,phishing
91,0,0,0,1,58.82352941,0,1,5222,135,legitimate
75,0,0,0,0,0,0,1,8202,114489,legitimate
32,0,0,0,0,66.66666667,0,1,7449,1307416,legitimate
20,0,0,0,1,86.66666667,0,1,4383,0,phishing
33,1,0,0,1,0,0,0,8964,70,legitimate
38,0,0,0,1,12.5,0,1,1456,0,legitimate
63,0,0,0,0,100,0,1,2254,0,phishing
55,0,0,0,0,69.23076923,0,0,5032,8889671,legitimate
50,0,0,0,1,0,0,1,8047,2604,legitimate
40,0,0,1,1,0,0,1,-1,77586,phishing
72,0,0,0,1,93.33333333,0,1,-1,3541485,legitimate
45,0,0,0,1,33.33333333,0,1,5812,10664,legitimate
31,0,0,0,0,92.85714286,0,1,2006,3760288,legitimate
90,0,0,0,0,100,0,1,-1,0,phishing
84,0,0,0,1,0,0,0,8347,1,phishing
35,0,0,0,0,0,0,1,2837,4073967,phishing
63,0,0,0,1,60,0,1,2809,0,phishing
35,0,0,0,1,50,0,1,212,0,phishing
24,0,0,0,1,76.92307692,0,0,5509,787013,phishing
24,0,0,0,1,66.66666667,0,1,3466,381443,legitimate
26,0,0,0,1,50,0,0,1735,2262517,phishing
41,0,0,0,0,0,0,1,-1,0,legitimate
49,0,0,0,0,100,0,0,7130,12,legitimate
37,0,0,0,0,0,0,1,-1,3529045,legitimate
46,0,0,0,1,0,0,1,-1,0,phishing
25,0,0,0,1,71.42857143,0,0,3040,112982,legitimate
47,0,0,0,0,0,0,1,5612,5865346,phishing
90,0,0,0,1,66.66666667,0,1,5414,55888,legitimate
24,0,0,0,1,2.272727273,0,1,7251,940265,phishing
29,0,0,0,0,0,0,1,5613,0,phishing
53,0,0,0,0,100,0,1,7692,502614,legitimate
85,0,0,0,1,72.30769231,0,1,5797,1518,legitimate
70,0,0,0,0,100,0,0,2350,0,phishing
26,0,0,0,1,75,0,1,-1,988977,legitimate
47,0,0,0,0,100,0,0,7132,12,legitimate
61,0,0,0,0,100,0,1,7071,76196,legitimate
65,0,0,0,0,0,0,1,8592,4293,legitimate
33,0,0,0,1,23.07692308,0,1,582,238940,phishing
27,0,0,0,0,100,0,0,5342,2415737,legitimate
124,0,0,0,0,100,0,1,3993,5707171,phishing
51,0,0,0,0,0,0,1,4410,0,phishing
35,0,0,0,0,100,0,0,6977,120226,legitimate
68,0,0,0,0,80,0,1,5034,204376,legitimate
30,0,0,0,1,0,0,1,-1,4286481,legitimate
29,0,0,0,1,52.94117647,0,0,6391,413,legitimate
70,0,0,0,0,0,0,0,505,0,phishing
105,0,0,0,1,90,0,0,3037,3636,legitimate
148,0,0,0,1,0,0,1,883,0,phishing
127,0,0,0,0,100,0,1,3992,5697976,phishing
57,0,0,0,0,77.77777778,0,1,8373,1352921,legitimate
70,0,0,0,0,0,0,1,5616,0,phishing
31,0,0,0,1,0,0,1,3579,3148672,legitimate
24,1,0,0,1,0,0,0,-1,0,legitimate
26,0,0,0,0,0,0,1,-1,0,legitimate
51,0,0,0,0,0,0,1,155,9655552,phishing
303,0,0,0,1,33.33333333,0,1,-1,0,phishing
26,0,0,0,1,7.692307692,0,0,6564,51845,legitimate
27,0,0,0,0,0,0,1,5617,0,legitimate
59,0,0,0,1,89.28571429,0,0,8829,2635,legitimate
30,0,0,0,1,0,0,1,7296,0,phishing
42,0,0,0,0,93.75,0,1,7740,779,legitimate
39,0,0,0,0,0,0,1,2718,0,legitimate
33,1,0,0,0,100,0,0,-1,163131,legitimate
41,0,0,0,0,100,0,1,7530,23288,phishing
50,0,0,0,0,0,0,1,7376,6362655,legitimate
25,0,0,0,0,50,0,0,9041,1936483,legitimate
55,0,0,0,0,100,0,1,3839,21416,legitimate
36,0,0,0,0,100,0,1,-1,0,phishing
45,0,0,0,0,0,0,1,1818,8021772,phishing
70,0,0,0,0,0,0,1,5626,0,phishing
76,0,0,0,0,100,0,1,4003,5816617,phishing
106,0,0,0,0,85.71428571,0,1,2046,0,phishing
30,0,0,0,1,82.35294118,0,0,-1,211600,legitimate
22,0,0,0,1,61.11111111,0,1,-1,555264,legitimate
41,0,0,0,1,0,0,1,-1,0,phishing
70,0,0,0,0,100,0,1,4286,262783,legitimate
42,0,0,1,1,0,0,1,1953,4365,phishing
56,0,0,0,0,0,0,1,-1,590567,phishing
27,1,0,0,1,83.33333333,0,1,1382,67497,legitimate
30,1,0,0,0,0,0,1,3777,6328,legitimate
38,0,0,0,0,100,0,0,7133,12,legitimate
75,0,0,0,1,0,0,1,5626,0,phishing
77,0,0,0,0,87.5,0,1,9010,446919,legitimate
77,0,0,0,0,85.71428571,0,1,152,5008870,phishing
67,0,0,0,0,0,0,1,7119,163874,legitimate
78,0,0,0,0,100,0,1,630,0,phishing
34,0,0,0,0,50,0,1,7491,63,legitimate
19,1,0,0,0,0,0,1,54,0,phishing
55,0,0,0,1,14.28571429,0,0,8520,8,legitimate
40,0,1,0,1,0,0,1,-1,0,phishing
89,0,0,0,1,42.85714286,0,1,4211,165366,legitimate
45,0,0,0,1,45.45454545,0,1,3772,35245,legitimate
74,0,0,0,0,0,0,1,-1,171134,legitimate
50,1,0,0,1,20,0,1,5271,4135720,phishing
19,0,0,0,1,50,0,0,-1,406442,legitimate
330,0,0,0,0,0,0,1,7490,376,phishing
42,0,0,0,0,100,0,1,27,0,phishing
43,0,0,0,1,30,0,1,2215,627168,phishing
21,0,0,0,0,100,0,0,-1,676660,legitimate
127,0,0,0,0,100,0,1,3992,5697976,phishing
62,0,0,0,0,0,0,1,12712,1117,legitimate
36,0,0,0,0,0,0,1,2837,0,phishing
27,0,0,0,1,66.66666667,0,1,3313,384896,legitimate
26,0,0,0,0,0,0,1,-1,0,phishing
66,0,0,0,0,57.14285714,0,1,4641,6166,legitimate
50,0,0,0,0,20,0,1,4545,254352,phishing
45,0,0,0,0,100,0,0,8539,29422,legitimate
31,0,0,0,1,0,0,1,7295,0,phishing
30,0,0,0,0,0,0,1,1,0,phishing
33,0,0,0,0,0,0,0,7717,891900,legitimate
36,0,0,0,0,100,0,0,2881,5754,phishing
45,0,0,0,0,100,0,0,7132,12,legitimate
44,0,0,0,0,100,0,0,7133,12,legitimate
43,0,0,0,1,65.2173913,0,0,5636,2,legitimate
64,0,0,0,0,100,0,0,1338,22211,phishing
92,0,0,0,0,0,0,1,259,0,phishing
33,0,0,0,1,60,0,1,-1,1593690,legitimate
74,0,0,0,0,62.5,0,1,8181,178077,legitimate
255,0,0,0,0,0,0,1,9338,21,phishing
219,0,0,0,1,80,0,1,778,0,phishing
54,0,0,0,1,16.66666667,0,1,2132,17569,legitimate
31,0,0,0,1,50,0,1,-1,788916,legitimate
28,0,0,0,1,42.85714286,0,1,734,3941699,phishing
23,0,0,0,0,0,0,1,-1,121046,legitimate
188,0,0,0,0,0,0,1,-1,0,phishing
23,0,0,0,1,66.66666667,0,1,4666,747137,legitimate
29,0,0,0,1,66.66666667,0,1,1163,0,legitimate
263,1,0,0,0,0,0,1,2660,0,phishing
36,1,0,0,1,87.5,0,0,2247,50432,legitimate
120,0,0,0,0,100,0,1,3992,5697976,phishing
34,0,0,0,1,81.81818182,0,1,7062,1760637,phishing
60,0,0,0,1,4.166666667,0,1,345,0,phishing
64,0,0,0,0,25,0,0,6724,13495,legitimate
28,0,0,0,0,100,0,1,2858,291303,legitimate
97,0,0,0,0,0,0,1,835,0,phishing
48,0,0,0,0,100,0,1,184,0,phishing
72,0,0,0,0,100,0,1,-1,8013,legitimate
49,0,0,0,0,79.16666667,0,1,-2,131425,legitimate
74,0,0,0,0,100,0,0,10673,23,legitimate
34,0,0,0,0,100,0,1,5160,0,legitimate
43,0,0,0,1,50,0,1,8348,1,phishing
88,0,0,0,1,46.66666667,0,0,6991,4524,legitimate
56,0,0,0,1,97.56097561,0,1,6111,0,legitimate
22,0,0,0,1,75,0,0,995,0,legitimate
49,0,0,0,1,0,0,0,9091,25870,legitimate
73,0,0,0,1,0,0,0,7419,285,legitimate
52,0,0,0,0,0,0,1,2397,7613314,phishing
31,0,0,0,0,40,0,0,4190,21732,legitimate
40,0,0,0,1,0,0,1,-1,0,phishing
31,0,0,0,1,0,0,1,7295,0,phishing
66,0,0,0,1,6.976744186,0,1,4,0,phishing
27,0,0,0,1,40,0,1,1128,0,legitimate
88,0,0,0,0,87.17948718,0,0,8758,947,legitimate
55,1,0,0,1,81.25,0,0,9800,72,legitimate
74,0,0,0,1,76.47058824,0,0,3565,39004,legitimate
37,0,0,0,0,75,0,1,451,0,phishing
23,0,0,0,1,31.25,0,1,-1,439401,legitimate
110,0,0,0,0,0,0,1,-1,0,phishing
132,0,0,0,1,7.692307692,0,1,8019,0,phishing
63,0,0,0,0,66.66666667,0,1,5208,27898,legitimate
25,1,0,1,0,100,0,1,519,0,phishing
83,0,0,0,1,38.0952381,0,1,9221,0,legitimate
22,0,0,0,0,0,0,1,-1,0,phishing
54,0,0,0,0,0,0,0,6739,10600,legitimate
91,0,0,0,1,80,0,0,3930,1051803,legitimate
40,0,0,0,0,100,0,0,5554,926922,legitimate
48,0,0,0,0,0,0,1,-1,0,phishing
145,0,0,0,0,0,0,1,7086,18105,phishing
36,0,0,0,1,22.22222222,0,0,8519,8,legitimate
81,0,0,0,0,100,0,1,1184,0,phishing
60,0,0,0,0,0,0,1,3855,0,legitimate
38,0,0,0,1,0,0,1,7295,0,phishing
77,0,0,0,0,100,0,1,5767,0,phishing
27,0,0,0,1,64.70588235,0,1,1230,123186,phishing
50,0,0,0,1,30.95238095,0,0,8145,12421,legitimate
203,0,0,0,0,100,0,1,-1,0,phishing
54,0,0,0,0,100,0,1,-1,0,phishing
36,0,0,0,0,100,0,1,473,0,phishing
25,0,0,0,1,73.33333333,0,1,2887,195017,legitimate
32,0,0,0,1,0,0,0,-1,1363440,legitimate
29,0,0,0,0,100,0,1,2052,6963675,phishing
81,0,0,0,0,0,0,1,8205,0,legitimate
157,0,0,0,1,91.11111111,0,1,6019,3365993,phishing
54,0,0,0,0,100,0,0,2350,0,phishing
76,0,0,0,1,50,0,1,2370,0,phishing
92,0,0,0,0,100,0,1,4313,219768,phishing
97,0,0,0,1,0,0,0,7841,3990,legitimate
74,0,0,0,1,66.66666667,0,0,9286,153840,legitimate
164,0,0,0,0,66.66666667,0,1,4284,0,phishing
37,0,0,1,1,0,0,1,-1,77586,phishing
132,0,0,0,1,0,0,1,7765,32,phishing
25,1,0,0,1,85.71428571,0,1,2005,350582,legitimate
49,0,0,0,0,100,0,0,7133,12,legitimate
26,0,0,0,1,71.42857143,0,1,1186,141129,legitimate
53,0,0,0,0,100,0,1,-1,0,phishing
25,0,0,0,0,0,0,0,6986,407240,legitimate
29,0,0,0,0,100,0,1,4258,422100,legitimate
29,0,0,0,0,100,0,1,4087,940638,legitimate
65,0,0,0,1,0,0,1,5626,0,phishing
67,0,0,0,0,0,0,1,4376,0,phishing
53,0,0,0,1,87.5,0,1,9078,43635,legitimate
56,0,0,0,1,88.88888889,0,1,7473,0,phishing
56,0,0,0,0,0,0,1,767,0,phishing
63,0,0,0,0,66.66666667,0,1,-1,853259,legitimate
44,0,0,0,1,42.85714286,0,1,7298,275769,legitimate
43,0,0,0,1,86.66666667,0,1,7156,2250,legitimate
57,0,0,0,0,100,0,0,9265,8548,legitimate
91,0,0,0,0,100,0,1,518,4431878,phishing
179,1,0,0,1,35.71428571,0,1,-1,10534904,phishing
118,0,0,0,0,100,0,1,1279,0,phishing
36,0,0,0,0,100,0,1,61,0,phishing
44,0,0,0,1,86.66666667,0,1,7157,2294,legitimate
33,0,0,0,1,13.33333333,0,0,8518,8,legitimate
65,0,0,0,1,58.33333333,0,1,6697,3822,legitimate
46,0,0,0,1,76.38888889,0,0,6264,5725,legitimate
33,0,0,0,1,88.88888889,0,1,2917,68190,legitimate
150,0,0,0,1,0,0,1,-1,0,phishing
21,0,0,0,1,50,0,0,7969,15330,legitimate
56,0,0,0,0,91.30434783,0,0,8050,1593,legitimate
41,0,0,0,0,100,0,1,-1,0,legitimate
26,0,0,0,0,100,0,0,-1,0,legitimate
76,0,0,0,0,100,0,1,3993,5707171,phishing
85,0,0,0,1,32.55813953,0,0,6064,10507,legitimate
90,0,0,0,1,52.94117647,0,1,7616,2190,legitimate
27,0,0,0,1,98.57142857,0,1,1703,1095998,legitimate
36,0,0,0,1,46.15384615,0,1,7296,1488112,legitimate
70,0,0,0,1,71.42857143,0,1,6348,188311,legitimate
113,0,0,0,0,100,0,1,6677,0,phishing
22,1,0,0,1,53.84615385,0,1,1986,0,legitimate
31,0,0,0,0,100,0,1,6,0,phishing
41,0,0,0,1,63.46153846,0,1,7447,0,legitimate
89,0,0,0,0,50,0,1,1436,2323308,legitimate
51,0,0,0,0,100,0,1,2314,0,phishing
25,1,0,0,0,100,0,1,-1,0,phishing
27,0,0,0,0,100,0,0,-1,0,legitimate
35,0,0,0,1,0,0,1,7296,0,phishing
38,0,0,0,0,80,0,1,8272,13549,legitimate
48,0,0,0,0,0,0,1,11909,5646,legitimate
76,0,0,0,0,33.33333333,0,1,6242,2409,legitimate
38,0,0,0,1,72,0,1,7621,56198,phishing
45,0,0,0,0,0,0,1,1414,0,phishing
30,0,0,0,1,0,0,1,889,0,phishing
76,0,0,0,0,87.5,0,1,4502,896069,legitimate
31,0,0,0,1,0,0,1,7297,0,phishing
77,0,0,0,0,0,0,1,5927,0,phishing
88,0,0,0,0,80,0,1,1533,4623,phishing
56,0,0,0,0,0,0,1,-1,0,phishing
51,0,0,0,1,15.38461538,0,1,6106,737,legitimate
33,0,0,0,0,100,0,1,7140,0,legitimate
93,0,0,0,0,0,0,1,-1,2818,legitimate
98,0,0,0,0,75,0,1,5738,8559,legitimate
41,1,0,0,1,15,0,0,1345,0,phishing
38,0,0,0,0,57.14285714,0,1,-1,0,phishing
98,0,0,0,1,0,0,1,3078,0,phishing
43,0,0,0,0,100,0,0,4918,19671,legitimate
78,0,0,0,1,35.13513514,0,1,7449,21320,phishing
23,0,0,0,1,71.42857143,0,1,-1,1054810,legitimate
201,0,0,0,1,0,0,1,1479,0,phishing
31,0,0,0,0,63.63636364,0,1,6467,37793,legitimate
68,0,0,0,1,0,0,0,6109,1617,legitimate
32,0,0,0,0,100,0,0,7808,8348,legitimate
42,0,0,0,0,100,0,1,5844,6767,legitimate
48,0,0,0,1,0,0,1,8047,2604,legitimate
198,0,0,0,1,81.81818182,0,1,678,10421362,phishing
54,0,0,0,1,0,0,0,7827,383,phishing
50,0,0,0,0,0,0,1,5026,0,phishing
54,0,0,0,0,100,0,0,10674,23,legitimate
28,0,0,0,1,25,0,1,5981,0,legitimate
27,0,0,0,0,66.66666667,0,1,5910,1860613,legitimate
40,0,0,0,1,30.95238095,0,0,8147,12601,legitimate
44,0,0,0,1,57.14285714,0,0,2345,237648,legitimate
49,0,0,0,0,0,0,1,-1,6129966,legitimate
26,0,0,0,1,60,0,0,-1,0,legitimate
81,0,0,0,0,100,0,0,8945,32,legitimate
127,0,0,0,0,100,0,1,4003,5816617,phishing
36,0,0,0,0,100,0,1,92,0,phishing
61,0,0,0,0,0,0,1,-1,9417793,phishing
64,0,0,0,1,0,0,1,3688,0,phishing
38,0,0,0,1,56,0,0,5636,2,legitimate
53,0,0,1,1,0,0,1,1953,4365,phishing
30,0,0,0,1,66.66666667,0,1,-1,0,legitimate
52,0,0,0,0,0,0,0,-1,331651,legitimate
40,0,0,0,1,85.71428571,0,1,4706,47113,legitimate
41,1,0,0,0,100,0,0,4861,0,legitimate
60,0,0,0,0,100,0,0,5509,1290,legitimate
17,1,0,0,1,50,0,1,4516,144211,legitimate
48,0,0,0,1,0,0,1,8048,2604,legitimate
78,0,0,0,0,0,0,1,5627,0,phishing
34,0,0,0,0,99.04761905,0,1,-1,314851,legitimate
44,1,0,0,0,94.11764706,0,1,165,0,phishing
48,0,0,0,0,0,0,1,4629,0,phishing
143,0,0,0,0,33.33333333,0,1,5613,0,phishing
56,1,0,0,0,100,0,0,1971,0,phishing
65,0,0,0,0,90,0,0,11049,549,legitimate
73,0,0,0,0,0,0,1,761,0,phishing
29,0,0,0,1,0,0,1,6466,0,legitimate
71,0,0,0,0,71.42857143,0,1,1731,7026810,legitimate
25,0,0,0,0,100,0,0,4473,0,legitimate
110,0,0,0,1,50,0,1,4609,0,phishing
80,1,0,0,0,0,0,1,5826,0,phishing
54,0,0,0,0,0,0,1,786,0,phishing
70,0,0,0,0,0,0,1,5616,0,phishing
71,0,0,0,1,26.08695652,0,1,7445,5393701,legitimate
106,1,0,0,1,0,0,1,-1,0,phishing
32,0,0,1,1,15.95744681,0,1,-1,0,phishing
50,0,0,0,1,55.55555556,0,0,2213,305155,legitimate
44,0,0,0,1,90.47619048,0,1,3332,0,phishing
39,0,0,0,0,100,0,1,-1,733495,legitimate
100,0,0,0,0,0,0,1,7449,385,legitimate
91,0,0,0,0,100,0,1,-1,0,phishing
127,0,0,0,0,100,0,1,3992,5697976,phishing
31,0,0,0,1,34.61538462,0,1,7962,71370,legitimate
49,0,0,0,0,0,0,1,1502,2698315,phishing
66,0,0,0,0,90,0,0,11048,546,legitimate
259,0,0,0,1,81.81818182,0,1,7062,491854,phishing
70,0,0,0,1,0,0,1,5616,0,phishing
180,0,0,0,0,100,0,1,2188,15873,phishing
61,0,0,0,0,40.90909091,0,1,8746,23386,legitimate
19,0,0,0,1,80,0,0,5890,2438924,legitimate
44,0,0,0,1,0,0,1,3605,1137979,phishing
46,0,0,0,0,71.42857143,0,0,3710,818029,legitimate
75,0,0,0,1,76.92307692,0,1,8206,15425,legitimate
102,0,0,0,0,0,0,1,4842,9602,phishing
62,1,0,0,0,100,0,1,-1,0,phishing
466,0,0,0,1,10,0,1,7708,1416447,phishing
83,1,0,0,0,100,0,1,383,10628193,phishing
59,0,0,0,0,100,0,0,-1,5695,legitimate
68,0,0,0,0,100,0,1,1728,0,phishing
38,0,0,0,0,0,0,1,439,0,phishing
36,0,0,0,1,4.761904762,0,1,7297,0,legitimate
127,0,0,0,1,0,0,1,8348,1,phishing
37,0,0,0,1,16.66666667,0,1,4057,98,legitimate
38,0,0,0,1,68.42105263,0,0,9174,625,legitimate
60,0,0,0,0,0,0,1,8546,58239,legitimate
35,0,0,0,0,50,0,1,-1,228333,legitimate
63,0,0,0,0,0,0,1,177,0,phishing
51,0,0,0,1,44,0,1,6137,28754,legitimate
128,0,0,0,0,100,0,1,3993,5707171,phishing
50,0,0,0,1,0,0,1,-1,0,phishing
